"portcode","name","unctad","netpascode","ets","ishistorical","isactive","additionaldata","rankorder"
"USFOMS","FORT MEYERS","USFOM",NULL,NULL,False,True,NULL,0
"USFPR","FORT PIERCE","USFPR",NULL,NULL,False,True,NULL,4
"USFOPT","FORT POINT",NULL,NULL,NULL,False,True,NULL,0
"USFORL","FORT RANDAL",NULL,NULL,NULL,False,True,NULL,0
"CAFORT","FORT RUPERT",NULL,NULL,NULL,False,True,NULL,0
"CAFOSN","FORT SEVERN",NULL,NULL,NULL,False,True,NULL,0
"USFOSH","FORT SMITH",NULL,NULL,NULL,False,True,NULL,0
"GBFOWM","FORT WILLIAM",NULL,NULL,NULL,False,True,NULL,7
"BRFOR","FORTALEZA","BRFOR",NULL,NULL,False,True,NULL,175
"CAFOR","FORTUNE","CAFOR",NULL,NULL,False,True,NULL,0
"CAFOHR","FORTUNE HARBOUR",NULL,NULL,NULL,False,True,NULL,0
"FRFOS","FOS","FRFOS",NULL,NULL,False,True,NULL,360
"FRFOS","FOS SUR MER","FRFOS",NULL,NULL,False,True,NULL,151
"FRFOTL","FOS-LNG TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"FRFOS","Fos-sur-Mer","FRFOS",NULL,NULL,False,True,NULL,0
"GBFDK","FOSDYKE","GBFDK",NULL,NULL,False,True,NULL,0
"NOFOS","FOSNAVAAG","NOFOS",NULL,NULL,False,True,NULL,7
"NOFOS","FOSNAVAG","NOFOS",NULL,NULL,False,True,NULL,4
NULL,"Fosse / Loir Etcher",NULL,NULL,NULL,False,True,NULL,0
"GBHAMM","FOULA IS.","GBHAM",NULL,NULL,False,True,NULL,0
"MGMAHA","FOULPOINTE","MGMAH",NULL,NULL,False,True,NULL,0
"KMFOU","FOUMBOUNI","KMFOU",NULL,NULL,False,True,NULL,0
"SNFOU","FOUNDIOUGNE","SNFOU",NULL,NULL,False,True,NULL,0
"FRFOUS","FOURAS",NULL,NULL,NULL,False,True,NULL,0
"USFOC","FOURCHON","USFOC",NULL,NULL,False,True,NULL,4
"GRFOU","FOURNOI (FOURNOI IS.)","GRFOU",NULL,NULL,False,True,NULL,0
"GRFOU","FOURNOI, FOURNOI IS.","GRFOU",NULL,NULL,False,True,NULL,0
NULL,"FOVEAUX STRAIT (RP)",NULL,NULL,NULL,False,True,NULL,0
"GBFOY","FOWEY","GBFOY",NULL,NULL,False,True,NULL,135
"GBFOY","FOWEY HARBOUR","GBFOY",NULL,NULL,False,True,NULL,0
"AUFOBY","FOWIERS BAY",NULL,NULL,NULL,False,True,NULL,0
"CAFORR","FOX RIVER",NULL,NULL,NULL,False,True,NULL,0
"ITPOFI","FOXI","ITPOF",NULL,NULL,False,True,NULL,0
"IEFOV","Foynes","IEFOV",NULL,NULL,False,True,NULL,0
"IEFOIS","FOYNES IS.",NULL,NULL,NULL,False,True,NULL,2
"ESFOZZ","FOZ",NULL,NULL,NULL,False,True,NULL,0
"AOFODC","FOZ DO CUNENE",NULL,NULL,NULL,False,True,NULL,0
NULL,"FPSO ECCO",NULL,NULL,NULL,False,True,NULL,0
"BRFPES","FPSO ESPIRITO SANTO","BRFPE",NULL,NULL,False,True,NULL,0
"BRFPFE","FPSO FLUMINENSE",NULL,NULL,NULL,False,True,NULL,0
"PHFRP","FPSO RUBICORN INTREPID",NULL,NULL,NULL,False,True,NULL,0
"BRFDFS","FRADE FPSO",NULL,NULL,NULL,False,True,NULL,3
"NOFRAD","FRAFJORD",NULL,NULL,NULL,False,True,NULL,0
"FR","FRANCE","FR",NULL,NULL,False,True,NULL,0
"CAFRAS","FRANCOIS",NULL,NULL,NULL,False,True,NULL,0
"USFRAT","FRANKFORT",NULL,NULL,NULL,False,True,NULL,0
"DEFRA","FRANKFURT","DEFRA",NULL,NULL,False,True,NULL,0
"DEFRA","FRANKFURT AM MAIN","DEFRA",NULL,NULL,False,True,NULL,0
"AUFRIS","FRASER IS.",NULL,NULL,NULL,False,True,NULL,0
"CAFRR","FRASER MILLS","CAFRR",NULL,NULL,False,True,NULL,0
"CAFRR","FRASER PORT","CAFRR",NULL,NULL,False,True,NULL,0
"CAFRR","FRASER RIVER PORT","CAFRR",NULL,NULL,False,True,NULL,0
"GBFRB","FRASERBURGH","GBFRB",NULL,NULL,False,True,NULL,23
"CAFRAE","FRASERVILLE",NULL,NULL,NULL,False,True,NULL,0
"UYFZB","FRAY BENTOS","UYFZB",NULL,NULL,False,True,NULL,7
"ARFRLA","FRAY LUIS A. BELTRAN",NULL,NULL,NULL,False,True,NULL,0
"DKFRC","FREDERICIA","DKFRC",NULL,NULL,False,True,NULL,249
"USFREG","FREDERICKSBURG",NULL,NULL,NULL,False,True,NULL,0
"DKFREL","FREDERIKSDAL",NULL,NULL,NULL,False,True,NULL,0
"DKFREB","FREDERIKSHAAB","DKFRE",NULL,NULL,False,True,NULL,0
"DKFREB","FREDERIKSHAB",NULL,NULL,NULL,False,True,NULL,0
"DKFDH","FREDERIKSHAVN","DKFDH",NULL,NULL,False,True,NULL,143
"DKFDS","FREDERIKSSUND","DKFDS",NULL,NULL,False,True,NULL,0
"NOFDSD","FREDERIKSTAD",NULL,NULL,NULL,False,True,NULL,32
"VIFRD","FREDERIKSTED","VIFRD",NULL,NULL,False,True,NULL,0
"DKFDV","FREDERIKSVAERK","DKFDV",NULL,NULL,False,True,NULL,127
"FIHMN","FREDRIK SHAMN","FIHMN",NULL,NULL,False,True,NULL,0
"FIHMN","FREDRIKSHAMN","FIHMN",NULL,NULL,False,True,NULL,1
"NOFRK","FREDRIKSTAD","NOFRK",NULL,NULL,False,True,NULL,588
"DKFDV","FREDRIKSVAERK","DKFDV",NULL,NULL,False,True,NULL,40
"USFRID","FREEMASON ISLAND",NULL,NULL,NULL,False,True,NULL,0
"BSFPO","FREEPORT (BAH)","BSFPO",NULL,NULL,False,True,NULL,0
"BMFPT","FREEPORT (BM)","BMFPT",NULL,NULL,False,True,NULL,0
"BSFPO","FREEPORT (BS)","BSFPO",NULL,NULL,False,True,NULL,124
"MTDIS","FREEPORT (MALTA)","MTDIS",NULL,NULL,False,True,NULL,0
"USFRET","FREEPORT (ME)",NULL,NULL,NULL,False,True,NULL,4
"USFRP","FREEPORT (TX)","USFRP",NULL,NULL,False,True,NULL,157
"USFRP","FREEPORT (USA)","USFRP",NULL,NULL,False,True,NULL,0
"BSFPO","Freeport, Grand Bahama","BSFPO",NULL,NULL,False,True,NULL,0
NULL,"Freeport_USFEP",NULL,NULL,NULL,False,True,NULL,0
NULL,"Freeport_USFRX",NULL,NULL,NULL,False,True,NULL,0
"SLFNA","FREETOWN","SLFNA",NULL,NULL,False,True,NULL,76
"DEFREG","FREIBURG",NULL,NULL,NULL,False,True,NULL,0
"AUFRE","Fremantle","AUFRE",NULL,NULL,False,True,NULL,0
"USFRFS","FRENCH FRIGATE SHOAL",NULL,NULL,NULL,False,True,NULL,0
"UYFRBT","FREY BENTOS","UYFRB",NULL,NULL,False,True,NULL,0
"IRFYKN","FREYDOON KENAR",NULL,NULL,NULL,False,True,NULL,0
"USFRHR","FRIDAY HARBOUR",NULL,NULL,NULL,False,True,NULL,0
"CAIQL","FROBISHER","CAIQL",NULL,NULL,False,True,NULL,0
"CAFBB","FROBISHER BAY","CAFBB",NULL,NULL,False,True,NULL,0
"PLFROK","FROMBORK",NULL,NULL,NULL,False,True,NULL,0
"MXFRN","FRONTERA","MXFRN",NULL,NULL,False,True,NULL,0
"JPFUDI","FUDAI",NULL,NULL,NULL,False,True,NULL,0
"ESFUEA","FUENGIROLA",NULL,NULL,NULL,False,True,NULL,0
"DKFUGR","FUGLAFJORDUR (FAROE IS)",NULL,NULL,NULL,False,True,NULL,40
"DKFUGR","FUGLAFJORDUR (FAROE IS.)","DKFUG",NULL,NULL,False,True,NULL,0
"DKFUGR","FUGLEFIJORD (FAROE IS)","DKFUG",NULL,NULL,False,True,NULL,1
"DKFUGR","FUGLEFIJORD (FAROE IS.)","DKFUG",NULL,NULL,False,True,NULL,0
"ANFUI","FUIK BAY","ANFUI",NULL,NULL,False,True,NULL,8
"ANFBNP","FUIK BAY NEWPORT","ANFBN",NULL,NULL,False,True,NULL,0
"ANFUI","FUIKBAAI","ANFUI",NULL,NULL,False,True,NULL,0
"ANFBNP","FUIKBAAI NEWPORT",NULL,NULL,NULL,False,True,NULL,0
"AEFUJ","FUJAIRAH","AEFUJ",NULL,NULL,False,True,NULL,512
"CNFJAN","FUJIAN","CNFJA",NULL,NULL,False,True,NULL,0
"CNFUJ","FUJIN","CNFUJ",NULL,NULL,False,True,NULL,2
"JPFUJ","FUKUE","JPFUJ",NULL,NULL,False,True,NULL,0
"JPFKJ","FUKUI","JPFKJ",NULL,NULL,False,True,NULL,0
"JPFKJ","FUKUI PORT","JPFKJ",NULL,NULL,False,True,NULL,7
"JPFUKA","FUKUMA",NULL,NULL,NULL,False,True,NULL,2
"JPFUT","FUKUOKA","JPFUT",NULL,NULL,False,True,NULL,0
"JPFUKR","FUKURA",NULL,NULL,NULL,False,True,NULL,0
"JPFKSM","FUKUSHIMA","JPFKS",NULL,NULL,False,True,NULL,0
"JPFKY","FUKUYAMA","JPFKY",NULL,NULL,False,True,NULL,59
"CAFUHR","FULFORD HARBOUR",NULL,NULL,NULL,False,True,NULL,0
"JPFNB","FUNABASHI","JPFNB",NULL,NULL,False,True,NULL,21
"TVFUN","FUNAFUTI","TVFUN",NULL,NULL,False,True,NULL,0
"JPFNK","FUNAKAWA","JPFNK",NULL,NULL,False,True,NULL,0
"PTFNC","FUNCHAL","PTFNC",NULL,NULL,False,True,NULL,51
"USFUNR","FUNTER",NULL,NULL,NULL,False,True,NULL,0
"CNFQST","FUQING (SONGXIA KANGHONG TERMINAL)",NULL,NULL,NULL,False,True,NULL,0
"CNFUG","FUQING AOR","CNFUG",NULL,NULL,False,True,NULL,0
"SEFURD","FURUOGRUND",NULL,NULL,NULL,False,True,NULL,0
"SEFURN","FURUSUND",NULL,NULL,NULL,False,True,NULL,0
"NOFUSA","FUSA","NOFUS",NULL,NULL,False,True,NULL,6
"JPFSK","FUSHIKI","JPFSK",NULL,NULL,False,True,NULL,3
"ITFSA","FUSINA","ITFSA",NULL,NULL,False,True,NULL,6
"AOFUTL","FUTILA TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"IDFUTG","FUTONG",NULL,NULL,NULL,False,True,NULL,19
"JPFUTU","Futtsu",NULL,NULL,NULL,False,True,NULL,0
"WFFUIS","FUTUNA IS.",NULL,NULL,NULL,False,True,NULL,0
"CNFOC","FUZHOU","CNFOC",NULL,NULL,False,True,NULL,83
"CNFJPT","FUZHOU JIANGYIN POWER TERMINAL",NULL,NULL,NULL,False,True,NULL,21
"DKFYH","FYNSHAV","DKFYH",NULL,NULL,False,True,NULL,1
"DKFYH","FYNSHAVN","DKFYH",NULL,NULL,False,True,NULL,0
"MVGKSB","GAAKOSHINBI",NULL,NULL,NULL,False,True,NULL,0
"TNGAE","GABES","TNGAE",NULL,NULL,False,True,NULL,279
"ARGABO","GABOTO",NULL,NULL,NULL,False,True,NULL,0
"PHGABT","GABUT",NULL,NULL,NULL,False,True,NULL,0
"PKGABH","GADANI","PKGAB",NULL,NULL,False,True,NULL,0
"PKGABH","GADANI BEACH",NULL,NULL,NULL,False,True,NULL,0
"KRGADO","GADUKDO",NULL,NULL,NULL,False,True,NULL,0
"ITGAE","Gaeta","ITGAE",NULL,NULL,False,True,NULL,0
"FMGAIS","GAFERUT IS.",NULL,NULL,NULL,False,True,NULL,0
"IDBUMT","GAGAK RIMANG FSO","IDBUM",NULL,NULL,False,True,NULL,0
"GEGAGA","GAGRA",NULL,NULL,NULL,False,True,NULL,0
"GBGAI","GAINSBOROUGH","GBGAI",NULL,NULL,False,True,NULL,0
"GBGAIC","GAIRLOCH",NULL,NULL,NULL,False,True,NULL,0
"ROGAZ","GALATI","ROGAZ",NULL,NULL,False,True,NULL,15
"ROGAZ","GALATZ","ROGAZ",NULL,NULL,False,True,NULL,6
"ROGAL","GALATZI","ROGAL",NULL,NULL,False,True,NULL,0
"GRGALN","GALAXIDHION",NULL,NULL,NULL,False,True,NULL,0
"IDGALA","GALELA",NULL,NULL,NULL,False,True,NULL,0
"USGAPK","GALENA PARK",NULL,NULL,NULL,False,True,NULL,0
"TTPTG","GALEOTA POINT","TTPTG",NULL,NULL,False,True,NULL,1
"PHPGA","GALERA","PHPGA",NULL,NULL,False,True,NULL,0
"TNGAIS","GALITE IS.",NULL,NULL,NULL,False,True,NULL,0
"LKGAL","GALLE","LKGAL",NULL,NULL,False,True,NULL,192
"ITGAL","GALLIPOLI (IT)","ITGAL",NULL,NULL,False,True,NULL,2
"TRGEL","GALLIPOLI (TR)","TRGEL",NULL,NULL,False,True,NULL,0
NULL,"Galva",NULL,NULL,NULL,False,True,NULL,0
"ARPGV","GALVAN","ARPGV",NULL,NULL,False,True,NULL,0
"USGLS","GALVESTON","USGLS",NULL,NULL,False,True,NULL,215
"USGABY","GALVESTON BAY","USGAB",NULL,NULL,False,True,NULL,3
"IEGWY","GALWAY","IEGWY",NULL,NULL,False,True,NULL,102
"JPGAM","GAMAGOORI","JPGAM",NULL,NULL,False,True,NULL,0
"JPGAM","GAMAGORI","JPGAM",NULL,NULL,False,True,NULL,1
"GAGAX","GAMBA","GAGAX",NULL,NULL,False,True,NULL,0
"GAGATL","GAMBA TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"USGAML","GAMBELL",NULL,NULL,NULL,False,True,NULL,0
"CAGAMO","GAMBO",NULL,NULL,NULL,False,True,NULL,0
"PAGAM","GAMBOA","PAGAM",NULL,NULL,False,True,NULL,0
"SEGAM","GAMLEBY","SEGAM",NULL,NULL,False,True,NULL,0
"NOGAM","GAMVIK","NOGAM",NULL,NULL,False,True,NULL,0
"MVGAIS","GAN IS",NULL,NULL,NULL,False,True,NULL,1
"MVGAN","GAN IS.","MVGAN",NULL,NULL,False,True,NULL,0
"MLGAN","GAN ISLAND","MLGAN",NULL,NULL,False,True,NULL,0
NULL,"Ganaceto",NULL,NULL,NULL,False,True,NULL,0
"CAGANE","GANANOQUE",NULL,NULL,NULL,False,True,NULL,0
"IRGANH","GANAVEH",NULL,NULL,NULL,False,True,NULL,0
"INGAN","GANDHAR","INGAN",NULL,NULL,False,True,NULL,0
"ESGAN","Gandia","ESGAN",NULL,NULL,False,True,NULL,0
"INGGV","GANGAVARAM",NULL,NULL,NULL,False,True,NULL,75
"CAGGS","GANGES","CAGGS",NULL,NULL,False,True,NULL,0
"KRGGJG","GANGJEONG","KRGGJ",NULL,NULL,False,True,NULL,0
"CNGNYU","GANYU","CNGNY",NULL,NULL,False,True,NULL,0
"CNGAO","GAOGANG","CNGAO",NULL,NULL,False,True,NULL,0
"CNGLN","GAOLAN","CNGLN",NULL,NULL,False,True,NULL,4
"CNGOM","GAOMING","CNGOM",NULL,NULL,False,True,NULL,0
"CNGAOO","GAOQIAO",NULL,NULL,NULL,False,True,NULL,5
"KRGPG","Gapyeong-gun","KRGPG",NULL,NULL,False,True,NULL,0
"PHGAHZ","GARCIA HERNANDEZ",NULL,NULL,NULL,False,True,NULL,0
"USGDR","GARDINER","USGDR",NULL,NULL,False,True,NULL,0
"KIGAIS","GARDNER IS.",NULL,NULL,NULL,False,True,NULL,0
"CAGARA","GARGANTUA",NULL,NULL,NULL,False,True,NULL,0
"ITPGA","GARIBALDI","ITPGA",NULL,NULL,False,True,NULL,0
"GBGIS","GARLIESTON","GBGIS",NULL,NULL,False,True,NULL,0
"NOGARS","GARNES",NULL,NULL,NULL,False,True,NULL,0
"IDGRKG","GARONGKONG","IDGRK",NULL,NULL,False,True,NULL,4
"ESGAR","GARRUCHA","ESGAR",NULL,NULL,False,True,NULL,188
"GBGTN","GARSTON","GBGTN",NULL,NULL,False,True,NULL,238
"USGYY","GARY","USGYY",NULL,NULL,False,True,NULL,0
"USGRL","GARYVILLE","USGRL",NULL,NULL,False,True,NULL,33
"PHGAS","GASAN","PHGAS",NULL,NULL,False,True,NULL,0
"PGGMI","GASMATA","PGGMI",NULL,NULL,False,True,NULL,0
"CAGPE","GASPE","CAGPE",NULL,NULL,False,True,NULL,15
"GBGAT","GATESHEAD","GBGAT",NULL,NULL,False,True,NULL,0
"GBGAT","GATESHEDA","GBGAT",NULL,NULL,False,True,NULL,0
"ITGAT","Gatteo","ITGAT",NULL,NULL,False,True,NULL,0
"PAGTN","GATUN","PAGTN",NULL,NULL,False,True,NULL,0
"GBGATN","GATX TARMINAL NO.1 JETTY",NULL,NULL,NULL,False,True,NULL,0
"USGATL","GATX TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"CAGAUS","GAULTOIS",NULL,NULL,NULL,False,True,NULL,0
"IRGAVR","GAVATER",NULL,NULL,NULL,False,True,NULL,0
"GRGAIS","GAVDHOS IS.",NULL,NULL,NULL,False,True,NULL,0
"USGAVA","GAVIOTA",NULL,NULL,NULL,False,True,NULL,0
"SEGVX","GAVLE","SEGVX",NULL,NULL,False,True,NULL,349
"RUGAVO","GAVRILOVO",NULL,NULL,NULL,False,True,NULL,0
"GRGAV","GAVRION","GRGAV",NULL,NULL,False,True,NULL,0
"PKGWD","GAWADER","PKGWD",NULL,NULL,False,True,NULL,0
"EGGAZA","GAZA",NULL,NULL,NULL,False,True,NULL,0
"PLGDY","GDYNIA","PLGDY",NULL,NULL,False,True,NULL,1396
"IDGEB","GEBE ISLAND","IDGEB",NULL,NULL,False,True,NULL,2
"BRGEB","GEBIG","BRGEB",NULL,NULL,False,True,NULL,0
"TRGEB","GEBZE","TRGEB",NULL,NULL,False,True,NULL,298
"DKGED","GEDSER","DKGED",NULL,NULL,False,True,NULL,2
"IDGEEE","GEE",NULL,NULL,NULL,False,True,NULL,0
NULL,"Geebung",NULL,NULL,NULL,False,True,NULL,0
"AUGEX","GEELONG","AUGEX",NULL,NULL,False,True,NULL,61
"DEGEET","GEESTHACHT",NULL,NULL,NULL,False,True,NULL,0
"SEGVX","GEFLE","SEGVX",NULL,NULL,False,True,NULL,1
"NOGNR","GEIRANGER","NOGNR",NULL,NULL,False,True,NULL,1
"USGSM","GEISMAR","USGSM",NULL,NULL,False,True,NULL,123
"EGGEI","GEISUM TERMINAL","EGGEI",NULL,NULL,False,True,NULL,0
"JPGESO","GEIYO SHOTO",NULL,NULL,NULL,False,True,NULL,0
"ITGEA","GELA","ITGEA",NULL,NULL,False,True,NULL,24
NULL,"GELA (RP)",NULL,NULL,NULL,False,True,NULL,0
NULL,"Gelang Patah",NULL,NULL,NULL,False,True,NULL,0
"IDGLSS","GELASA STRAIT","IDGLS",NULL,NULL,False,True,NULL,0
"RUGELK","GELENDZHIK",NULL,NULL,NULL,False,True,NULL,0
"TRGEL","GELIBOLU","TRGEL",NULL,NULL,False,True,NULL,3
NULL,"Gelsenkirchen",NULL,NULL,NULL,False,True,NULL,0
"DEGEL","GELTING","DEGEL",NULL,NULL,False,True,NULL,0
"CYKAR","GEMIKONAGI","CYKAR",NULL,NULL,False,True,NULL,0
"TRGEM","GEMLIK","TRGEM",NULL,NULL,False,True,NULL,389
NULL,"Gemmano",NULL,NULL,NULL,False,True,NULL,0
"EGGEMH","GEMSAH",NULL,NULL,NULL,False,True,NULL,0
"PHGNI","GENERAL IS","PHGNI",NULL,NULL,False,True,NULL,0
"PHGNI","GENERAL IS.","PHGNI",NULL,NULL,False,True,NULL,0
"PHGEMR","GENERAL MACARTHUR",NULL,NULL,NULL,False,True,NULL,0
"PEGSM","GENERAL SAN MARTIN","PEGSM",NULL,NULL,False,True,NULL,0
"PHGES","GENERAL SANTOS","PHGES",NULL,NULL,False,True,NULL,45
"CHGENA","GENEVA",NULL,NULL,NULL,False,True,NULL,0
"FRGVL","GENEVILLIERS","FRGVL",NULL,NULL,False,True,NULL,2
"BEGENK","GENK","BEGEN",NULL,NULL,False,True,NULL,15
"FRGVL","GENNEVILLIERS","FRGVL",NULL,NULL,False,True,NULL,2
"ITGOA","GENOA","ITGOA",NULL,NULL,False,True,NULL,478
"ITGOA","GENOVA","ITGOA",NULL,NULL,False,True,NULL,45
"BEGNE","GENT","BEGNE",NULL,NULL,False,True,NULL,11
"IDGENG","GENTENG",NULL,NULL,NULL,False,True,NULL,1
NULL,"Geoje",NULL,NULL,NULL,False,True,NULL,0
"MYPEN","GEORGE TOWN","MYPEN",NULL,NULL,False,True,NULL,19
"BSGGT","GEORGETOWN","BSGGT",NULL,NULL,False,True,NULL,24
"CAGEO","GEORGETOWN (CA)","CAGEO",NULL,NULL,False,True,NULL,2
"CAGEO","GEORGETOWN (CAN)","CAGEO",NULL,NULL,False,True,NULL,0
"JMGGT","GEORGETOWN (CAY)","JMGGT",NULL,NULL,False,True,NULL,0
"GMGEON","GEORGETOWN (GM)",NULL,NULL,NULL,False,True,NULL,0
"GYGEO","GEORGETOWN (GUY)","GYGEO",NULL,NULL,False,True,NULL,0
"GYGEO","GEORGETOWN (GY)","GYGEO",NULL,NULL,False,True,NULL,252
"GBGEON","GEORGETOWN (UK)",NULL,NULL,NULL,False,True,NULL,0
"USGGE","GEORGETOWN (US)","USGGE",NULL,NULL,False,True,NULL,1
"USGER","GEORGETOWN (USA)","USGER",NULL,NULL,False,True,NULL,0
"KYGEC","GEORGETOWN CAY","KYGEC",NULL,NULL,False,True,NULL,13
"AUGET","Geraldton","AUGET",NULL,NULL,False,True,NULL,0
NULL,"GERANIUM PASSAGE (RP)",NULL,NULL,NULL,False,True,NULL,0
"DE","GERMANY","DE",NULL,NULL,False,True,NULL,0
"DEGMRS","GERMERSHEIM","DEGMR",NULL,NULL,False,True,NULL,0
"DEGHM","GERNSHEIM","DEGHM",NULL,NULL,False,True,NULL,0
"TRGRZE","GERZE",NULL,NULL,NULL,False,True,NULL,0
"IDGESR","GESER",NULL,NULL,NULL,False,True,NULL,0
"SOJASA","GESIRA","SOJAS",NULL,NULL,False,True,NULL,0
"FIGETA","GETA",NULL,NULL,NULL,False,True,NULL,0
"DZGHZ","GHAZAOUET","DZGHZ",NULL,NULL,False,True,NULL,24
"DZGHZ","GHAZOUET","DZGHZ",NULL,NULL,False,True,NULL,0
"SUGHK","GHENICHESK","SUGHK",NULL,NULL,False,True,NULL,0
"BEGNE","GHENT","BEGNE",NULL,NULL,False,True,NULL,1230
"VNGINH","GIANH PILOT STATION","VNGIN",NULL,NULL,False,True,NULL,0
"NOGIBD","GIBOSTAD",NULL,NULL,NULL,False,True,NULL,1
"ESZFL","Gibraleon","ESZFL",NULL,NULL,False,True,NULL,0
"GIGIB","GIBRALTAR","GIGIB",NULL,NULL,False,True,NULL,1029
NULL,"GIBRALTAR STRAIT (RP)",NULL,NULL,NULL,False,True,NULL,57
"GBGIBR","GIBRALTAR(U.K.)",NULL,NULL,NULL,False,True,NULL,8
"CAGIB","GIBSON","CAGIB",NULL,NULL,False,True,NULL,0
"CAGIBS","GIBSONS",NULL,NULL,NULL,False,True,NULL,0
NULL,"Giessen",NULL,NULL,NULL,False,True,NULL,0
"EGGIIS","GIFATIN IS.",NULL,NULL,NULL,False,True,NULL,0
"PAGIGE","GIGANTE",NULL,NULL,NULL,False,True,NULL,0
"ESGIJ","Gijon","ESGIJ",NULL,NULL,False,True,NULL,0
"PGGIL","GILAU","PGGIL",NULL,NULL,False,True,NULL,0
"NOGIL","GILDESKAL","NOGIL",NULL,NULL,False,True,NULL,3
"IDGIL","GILIMANUK","IDGIL",NULL,NULL,False,True,NULL,0
"CAGILM","GILLAM",NULL,NULL,NULL,False,True,NULL,0
"DKGILE","GILLELEJE",NULL,NULL,NULL,False,True,NULL,0
"GBGILM","GILLINGHAM",NULL,NULL,NULL,False,True,NULL,0
"IDGIL","GILMANUK","IDGIL",NULL,NULL,False,True,NULL,0
"AOGIM","GIMBOA","AOGIM",NULL,NULL,False,True,NULL,0
"EGGINA","GINEIFA",NULL,NULL,NULL,False,True,NULL,0
"PHGIN","GINGOOG","PHGIN",NULL,NULL,False,True,NULL,2
"ITGIT","Gioia Tauro","ITGIT",NULL,NULL,False,True,NULL,0
"AOGITL","GIRASSOL TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"TRGIR","GIRESUN","TRGIR",NULL,NULL,False,True,NULL,4
"ITPEM","GIRGENTI","ITPEM",NULL,NULL,False,True,NULL,0
"CYGRNE","GIRNE",NULL,NULL,NULL,False,True,NULL,0
"FRGIRA","GIROLATA",NULL,NULL,NULL,False,True,NULL,0
"GBGIR","GIRVAN","GBGIR",NULL,NULL,False,True,NULL,1
"NZGIS","GISBORNE","NZGIS",NULL,NULL,False,True,NULL,23
NULL,"Gistrup",NULL,NULL,NULL,False,True,NULL,0
"ITGIUA","GIULIANOVA",NULL,NULL,NULL,False,True,NULL,0
"ROGIUU","GIURGIU",NULL,NULL,NULL,False,True,NULL,0
"MDGRGT","GIURGIULESTI",NULL,NULL,NULL,False,True,NULL,5
"SAGIZ","GIZAN","SAGIZ",NULL,NULL,False,True,NULL,37
"RUGIZA","GIZHIGA",NULL,NULL,NULL,False,True,NULL,0
"SBGZO","GIZO IS","SBGZO",NULL,NULL,False,True,NULL,2
"SBGZO","GIZO IS.","SBGZO",NULL,NULL,False,True,NULL,0
"NOGJMS","GJEMNES","NOGJM",NULL,NULL,False,True,NULL,13
"CAGJAV","GJOA HAVEN","CAGJA",NULL,NULL,False,True,NULL,0
"NOGRSF","GJRSSINGFJORD","NOGRS",NULL,NULL,False,True,NULL,0
"CAGLB","GLACE BAY","CAGLB",NULL,NULL,False,True,NULL,0
"NOGLAD","GLADSTAD",NULL,NULL,NULL,False,True,NULL,0
"AUGLT","Gladstone","AUGLT",NULL,NULL,False,True,NULL,0
"AUGLT","GLADSTONE (AU)","AUGLT",NULL,NULL,False,True,NULL,99
"USGLAE","GLADSTONE (US)",NULL,NULL,NULL,False,True,NULL,0
"PHGLAN","GLAN",NULL,NULL,NULL,False,True,NULL,0
"GBGLW","Glasgow","GBGLW",NULL,NULL,False,True,NULL,0
"GBGLD","GLASSON DOCK","GBGLD",NULL,NULL,False,True,NULL,114
"GBGLEM","GLENARM",NULL,NULL,NULL,False,True,NULL,0
"IEGLEE","GLENCOLUMBKILLE",NULL,NULL,NULL,False,True,NULL,0
"GBGLEG","GLENELG",NULL,NULL,NULL,False,True,NULL,22
"USYGL","Glennville","USYGL",NULL,NULL,False,True,NULL,0
"GBGSA","GLENSANDA","GBGSA",NULL,NULL,False,True,NULL,52
NULL,"Glenwood",NULL,NULL,NULL,False,True,NULL,0
"GRGLIA","GLIFADHA",NULL,NULL,NULL,False,True,NULL,0
"NOGLPM","GLITNE PLATFORM",NULL,NULL,NULL,False,True,NULL,0
"NOGLO","GLOMFJORD","NOGLO",NULL,NULL,False,True,NULL,380
"FRGLIS","GLORIEUSES IS",NULL,NULL,NULL,False,True,NULL,0
"FRGLIS","GLORIEUSES IS.","FRGLI",NULL,NULL,False,True,NULL,0
"FRGLIS","GLORIOSO ISLAND","FRGLI",NULL,NULL,False,True,NULL,0
NULL,"Glostrup",NULL,NULL,NULL,False,True,NULL,0
"USGLOE","GLOUCESER","USGLO",NULL,NULL,False,True,NULL,0
"GBGLO","GLOUCESTER (UK)","GBGLO",NULL,NULL,False,True,NULL,0
"USGLO","GLOUCESTER (US)","USGLO",NULL,NULL,False,True,NULL,0
"USGLC","GLOUCESTER CITY","USGLC",NULL,NULL,False,True,NULL,0
"CAGLON","GLOVERTOWN",NULL,NULL,NULL,False,True,NULL,0
"DEGLU","GLUCKSTADT","DEGLU",NULL,NULL,False,True,NULL,38
"GRGLIA","GLYFADA","GRGLI",NULL,NULL,False,True,NULL,0
"SEGNAP","GNARP",NULL,NULL,NULL,False,True,NULL,0
"INGOI","GOA","INGOI",NULL,NULL,False,True,NULL,48
